Name,Description,Programming languages,Forks count,Stars count,Commits count,Pull requests count,Contributors count,Releases counts,Url,languages_missing,Created,Last updated,Stars per contributor,Commits per contributor,Total changes,Community openness,Num languages,Has backend,Has frontend,Has infra,Has data,Stack breadth,Hype score
CerebriumAI examples,Examples for Cerebrium Serverless GPUs,"['Python', 'JavaScript', 'Other']",75,514,372,1,8,0,https://github.com/CerebriumAI/examples,False,2021-09-08,2022-12-16,57.1,41.3,373,0.00267379679144385,3,True,True,False,False,2,0
ptyadana Data-Science-and-Machine-Learning-Projects-Dojo,"collections of data science, machine learning and data visualization projects with pandas, sklearn, matplotlib, tensorflow2, Keras, various ML algorithms like random forest classifier, boosting, etc","['Jupyter Notebook', 'HTML']",102,514,659,0,0,0,https://github.com/ptyadana/Data-Science-and-Machine-Learning-Projects-Dojo,False,2022-05-11,2022-08-22,514.0,659.0,659,0.0,2,False,True,False,False,1,0
Dyakonov DL,"Курс ""Глубокое обучение (Deep Learning)"" (ВМК, МГУ имени М.В. Ломоносова)",[],66,513,131,0,0,0,https://github.com/Dyakonov/DL,True,2023-03-05,2024-12-31,513.0,131.0,131,0.0,0,False,False,False,False,0,0
apple ml-mdm,Train high-quality text-to-image diffusion models in a data & compute efficient manner,"['Python', 'Shell']",35,511,120,9,14,0,https://github.com/apple/ml-mdm,False,2023-09-19,2024-03-11,34.1,8.0,129,0.06923076923076923,2,True,False,True,False,2,0
BaseModelAI cleora,"Cleora AI is a general-purpose open-source model for efficient, scalable learning of stable and inductive entity embeddings for heterogeneous relational data. Created by Synerise.com team.","['Jupyter Notebook', 'Rust', 'Other']",54,511,122,0,9,9,https://github.com/BaseModelAI/cleora,False,2023-06-20,2024-12-31,51.1,12.2,122,0.0,3,True,False,False,False,1,0
WeBankFinTech Prophecis,Prophecis is a one-stop cloud native machine learning platform.,"['Go', 'Vue', 'JavaScript', 'Java', 'Python', 'Shell', 'Other']",153,510,107,0,12,7,https://github.com/WeBankFinTech/Prophecis,False,2022-11-08,2024-09-02,39.2,8.2,107,0.0,7,True,True,True,False,3,0
PlayingNumbers ML_Process_Course,Public repo for the 365 Data Science ML Process Course,"['Jupyter Notebook', 'Python']",199,509,35,0,2,0,https://github.com/PlayingNumbers/ML_Process_Course,False,2021-08-05,2021-09-06,169.7,11.7,35,0.0,2,True,False,False,False,1,0
GoogleCloudPlatform ml-on-gcp,Machine Learning on Google Cloud Platform,"['Python', 'Jupyter Notebook', 'Shell', 'Other']",183,508,376,31,27,0,https://github.com/GoogleCloudPlatform/ml-on-gcp,False,2021-07-09,2021-09-01,18.1,13.4,407,0.07598039215686274,4,True,False,True,False,2,0
richmanbtc mlbot_tutorial,A tutorial for algorithmic trading bot using machine learning.,"['Jupyter Notebook', 'Dockerfile']",190,507,32,0,2,0,https://github.com/richmanbtc/mlbot_tutorial,False,2018-08-04,2020-01-04,169.0,10.7,32,0.0,2,False,False,True,False,1,0
superlinked VectorHub,"VectorHub is a free, open-source learning website for people (software developers to senior ML architects) interested in adding vector retrieval to their ML stack.","['Jupyter Notebook', 'Other']",129,504,2302,7,82,0,https://github.com/superlinked/VectorHub,False,2024-07-11,2024-12-31,6.1,27.7,2309,0.0030303030303030303,2,False,False,False,False,0,0
supabase-community chatgpt-your-files,Production-ready MVP for securely chatting with your documents using pgvector,"['TypeScript', 'PLpgSQL', 'JavaScript', 'CSS']",193,504,55,2,6,0,https://github.com/supabase-community/chatgpt-your-files,False,2023-11-10,2023-11-21,72.0,7.9,57,0.034482758620689655,4,False,True,False,True,2,0
Michael-Jetson ML_DL_CV_with_pytorch,一个计算机视觉、机器学习与深度学习相关的项目，看课程的笔记还有自己做的程序,['Python'],30,503,136,1,7,0,https://github.com/Michael-Jetson/ML_DL_CV_with_pytorch,False,2024-07-28,2024-12-31,62.9,17.0,137,0.007246376811594203,1,True,False,False,False,1,0
Jack47 hack-SysML,The road to hack SysML and become an system expert,"['Emacs Lisp', 'Python']",61,500,647,3,5,0,https://github.com/Jack47/hack-SysML,False,2022-09-01,2024-03-08,83.3,107.8,650,0.004608294930875576,2,True,False,False,False,1,0
alexeygrigorev mlbookcamp-code,The code from the Machine Learning Bookcamp book,"['Jupyter Notebook', 'Other']",159,496,615,0,62,1,https://github.com/alexeygrigorev/mlbookcamp-code,False,2018-12-29,2020-01-05,7.9,9.8,615,0.0,2,False,False,False,False,0,0
FirebaseExtended mlkit-material-android,ML Kit Showcase App with Material Design,"['Java', 'Kotlin', 'Shell']",138,495,48,4,10,0,https://github.com/FirebaseExtended/mlkit-material-android,False,2022-09-13,2024-01-09,45.0,4.4,52,0.07547169811320754,3,True,False,True,False,2,0
rentruewang learning-machine,A handbook for ML built on answers.,['Python'],47,495,152,0,8,0,https://github.com/rentruewang/learning-machine,False,2021-04-08,2023-12-06,55.0,16.9,152,0.0,1,True,False,False,False,1,0
mindsdb lightwood,Lightwood is Legos for Machine Learning.,"['Python', 'Jupyter Notebook', 'Other']",101,494,5716,1,45,45,https://github.com/mindsdb/lightwood,False,2018-12-22,2020-09-04,10.7,124.3,5717,0.00017488632388947185,3,True,False,False,False,1,0
EddyBorja MLPSpotlight,UIView subclass that draws a spotlight effect. For iOS.,"['Objective-C', 'Ruby']",47,493,28,0,3,0,https://github.com/EddyBorja/MLPSpotlight,False,2018-07-10,2019-05-12,123.2,7.0,28,0.0,2,True,False,False,False,1,0
beweinreich mlooper,The sp@mlooper,"['Ruby', 'HTML', 'CSS', 'JavaScript']",46,493,5,0,2,0,https://github.com/beweinreich/mlooper,False,2024-10-05,2024-12-31,164.3,1.7,5,0.0,4,True,True,False,False,2,0
h2oai mli-resources,H2O.ai Machine Learning Interpretability Resources,"['Jupyter Notebook', 'Other']",130,491,100,0,5,0,https://github.com/h2oai/mli-resources,False,2019-12-01,2020-05-08,81.8,16.7,100,0.0,2,False,False,False,False,0,0
harperreed photo-similarity-search,Super simple MLX (apple silicon) CLIP based photo similarity web app,"['Python', 'HTML']",35,491,44,1,5,0,https://github.com/harperreed/photo-similarity-search,False,2023-08-17,2024-07-12,81.8,7.3,45,0.021739130434782608,2,True,True,False,False,2,0
xlite-dev lihang-notes,📚《统计学习方法-李航: 笔记》 200页PDF，公式细节讲解🎉,['Shell'],59,491,80,0,0,5,https://github.com/xlite-dev/lihang-notes,False,2023-12-21,2024-12-31,491.0,80.0,80,0.0,1,False,False,True,False,1,0
Curated-Awesome-Lists awesome-llms-fine-tuning,"Explore a comprehensive collection of resources, tutorials, papers, tools, and best practices for fine-tuning Large Language Models (LLMs). Perfect for ML practitioners and researchers!",[],64,491,11,1,4,0,https://github.com/Curated-Awesome-Lists/awesome-llms-fine-tuning,True,2019-07-11,2020-02-20,98.2,2.2,12,0.07692307692307693,0,False,False,False,False,0,0
watson-developer-cloud visual-recognition-coreml,Classify images offline using Watson Visual Recognition and Core ML,"['Swift', 'Ruby']",76,490,228,0,11,0,https://github.com/watson-developer-cloud/visual-recognition-coreml,False,2020-04-05,2022-12-13,40.8,19.0,228,0.0,2,True,False,False,False,1,0
EyuCoder chatgpt-pro,ChatGPT-Pro is an advanced application that combines the power of ChatGPT and DALL.E.,"['JavaScript', 'CSS', 'HTML']",229,490,164,1,3,0,https://github.com/EyuCoder/chatgpt-pro,False,2020-11-20,2022-11-18,122.5,41.0,165,0.006024096385542169,3,False,True,False,False,1,0
IBM clai,Command Line Artificial Intelligence or CLAI is an open-sourced project from IBM Research aimed to bring the power of AI to the command line interface.,"['Python', 'Shell', 'Dockerfile', 'Other']",75,489,533,8,17,0,https://github.com/IBM/clai,False,2019-03-02,2022-02-02,27.2,29.6,541,0.014760147601476014,4,True,False,True,False,2,0
olliw42 mLRS,2.4 GHz & 915/868 MHz & 433 MHz/70 cm LoRa based telemetry and radio link for remote controlled vehicles,"['C', 'C++', 'Assembly', 'Linker Script', 'Lua', 'Python']",117,487,2022,10,16,8,https://github.com/olliw42/mLRS,False,2024-08-07,2024-12-31,28.6,118.9,2032,0.004918839153959666,6,True,False,False,False,1,0
SerCeMan fontogen,"Hey, Computer, Make Me a Font","['Python', 'Shell']",28,485,9,0,2,0,https://github.com/SerCeMan/fontogen,False,2022-04-24,2024-01-27,161.7,3.0,9,0.0,2,True,False,True,False,2,0
php-opencv php-opencv-examples,Tutorial for computer vision and machine learning in PHP 7/8 by opencv (installation + examples + documentation),"['PHP', 'Dockerfile']",94,485,105,0,2,0,https://github.com/php-opencv/php-opencv-examples,False,2023-10-31,2024-12-31,161.7,35.0,105,0.0,2,False,False,True,False,1,0
apple ml-facelit,Official repository of FaceLit: Neural 3D Relightable Faces (CVPR 2023),"['Python', 'Cuda', 'C++', 'Shell']",41,483,5,0,0,0,https://github.com/apple/ml-facelit,False,2024-07-31,2024-12-31,483.0,5.0,5,0.0,4,True,False,True,False,2,0
amanchadha coursera-machine-learning-engineering-for-prod-mlops-specialization,Programming assignments and quizzes from all courses within the Machine Learning Engineering for Production (MLOps) specialization offered by deeplearning.ai,['Jupyter Notebook'],311,482,64,1,4,0,https://github.com/amanchadha/coursera-machine-learning-engineering-for-prod-mlops-specialization,False,2019-08-12,2020-12-12,96.4,12.8,65,0.015151515151515152,1,False,False,False,False,0,0
terrytangyuan distributed-ml-patterns,Distributed Machine Learning Patterns from Manning Publications by Yuan Tang https://bit.ly/2RKv8Zo,"['Python', 'Dockerfile']",46,482,98,0,0,2,https://github.com/terrytangyuan/distributed-ml-patterns,False,2023-07-06,2023-12-09,482.0,98.0,98,0.0,2,True,False,True,False,2,0
chsiang426 ML-2021-notes,臺灣大學 (NTU) 李宏毅教授「機器學習 (Machine Learning) 2021 Spring 」課程筆記,[],46,482,37,0,0,0,https://github.com/chsiang426/ML-2021-notes,True,2022-03-28,2023-11-27,482.0,37.0,37,0.0,0,False,False,False,False,0,0
udacity sagemaker-deployment,Code and associated files for the deploying ML models within AWS SageMaker,"['Jupyter Notebook', 'Python', 'HTML']",686,478,44,11,8,0,https://github.com/udacity/sagemaker-deployment,False,2018-10-22,2019-12-07,53.1,4.9,55,0.19642857142857142,3,True,True,False,False,2,0
GoogleCloudPlatform ai-platform-samples,"Official Repo for Google Cloud AI Platform. Find samples for Vertex AI, Google Cloud's new unified ML platform at: https://github.com/GoogleCloudPlatform/vertex-ai-samples","['Jupyter Notebook', 'Other']",231,478,681,0,57,0,https://github.com/GoogleCloudPlatform/ai-platform-samples,False,2023-06-09,2024-09-21,8.2,11.7,681,0.0,2,False,False,False,False,0,0
Arm-Examples ML-examples,Arm Machine Learning tutorials and examples,"['Jupyter Notebook', 'Python', 'C++', 'CMake', 'Shell']",208,477,236,7,27,28,https://github.com/Arm-Examples/ML-examples,False,2021-06-01,2022-10-29,17.0,8.4,243,0.028688524590163935,5,True,False,True,False,2,0
fuzzylabs awesome-open-mlops,The Fuzzy Labs guide to the universe of open source MLOps,[],51,474,45,4,17,0,https://github.com/fuzzylabs/awesome-open-mlops,True,2022-03-29,2023-04-25,26.3,2.5,49,0.08,0,False,False,False,False,0,0
Carl-McBride-Ellis Compendium-of-free-ML-reading-resources,Compendium of free ML reading resources,[],112,471,169,0,0,0,https://github.com/Carl-McBride-Ellis/Compendium-of-free-ML-reading-resources,True,2022-08-18,2024-05-09,471.0,169.0,169,0.0,0,False,False,False,False,0,0
isaacmg healthcare_ml,A curated list of ML|NLP resources for healthcare.,[],126,471,114,0,6,0,https://github.com/isaacmg/healthcare_ml,True,2021-02-10,2022-10-10,67.3,16.3,114,0.0,0,False,False,False,False,0,0
kleveross ormb,Docker for Your ML/DL Models Based on OCI Artifacts,"['Go', 'Python', 'Makefile', 'Other']",63,471,119,7,16,14,https://github.com/kleveross/ormb,False,2021-06-10,2024-02-14,27.7,7.0,126,0.05511811023622047,4,True,False,False,False,1,0
byungsoo-oh ml-systems-papers,Curated collection of papers in machine learning systems,[],33,471,44,0,2,0,https://github.com/byungsoo-oh/ml-systems-papers,True,2023-08-27,2024-11-02,157.0,14.7,44,0.0,0,False,False,False,False,0,0
jankrepl mltype,Command line tool for improving typing skills (programmers friendly),"['Python', 'Dockerfile']",30,470,59,0,4,0,https://github.com/jankrepl/mltype,False,2018-12-26,2020-06-17,94.0,11.8,59,0.0,2,True,False,True,False,2,0
loglabs mltrace,Coarse-grained lineage and tracing for machine learning pipelines.,"['Python', 'JavaScript', 'HTML', 'CSS', 'Dockerfile', 'Mako', 'Shell']",28,470,775,1,8,0,https://github.com/loglabs/mltrace,False,2019-12-01,2020-09-03,52.2,86.1,776,0.001287001287001287,7,True,True,True,False,3,0
Niketkumardheeryan ML-CaPsule,"ML-capsule is a Project for beginners and experienced data science Enthusiasts who don't have a mentor or guidance and wish to learn Machine learning. Using our repo they can learn ML, DL, and many related technologies with different real-world projects and become Interview ready.","['Jupyter Notebook', 'Python', 'HTML', 'PureBasic', 'JavaScript', 'CSS']",357,469,1472,16,150,0,https://github.com/Niketkumardheeryan/ML-CaPsule,False,2019-03-24,2019-11-11,3.1,9.7,1488,0.010745466756212223,6,True,True,False,False,2,0
chekoduadarsh BlocklyML,BlocklyML is a simple visual programming Tool for python and ML. 🧩 🖥️,"['JavaScript', 'HTML', 'Python', 'Shell', 'CSS', 'Dockerfile']",47,469,289,0,3,1,https://github.com/chekoduadarsh/BlocklyML,False,2024-08-09,2024-12-31,117.2,72.2,289,0.0,6,True,True,True,False,3,0
spotify featran,A Scala feature transformation library for data science and machine learning,"['Scala', 'Java', 'Other']",68,469,798,1,22,39,https://github.com/spotify/featran,False,2019-11-06,2019-12-01,20.4,34.7,799,0.00125,3,True,False,False,False,1,0
D7EAD liboai,A C++17 library to access the entire OpenAI API.,"['C++', 'CMake', 'Nix']",84,469,433,1,13,4,https://github.com/D7EAD/liboai,False,2020-10-04,2023-08-18,33.5,30.9,434,0.0022988505747126436,3,True,False,False,False,1,0
tunguz ML_Resources,GitHub Repo with various ML/AI/DS resources that I find useful,[],37,465,113,1,3,0,https://github.com/tunguz/ML_Resources,True,2021-09-11,2023-01-30,116.2,28.2,114,0.008695652173913044,0,False,False,False,False,0,0
cloudxlab ml,Machine Learning Projects and Learning Content,['Jupyter Notebook'],452,464,410,8,8,0,https://github.com/cloudxlab/ml,False,2024-11-19,2024-12-31,51.6,45.6,418,0.01909307875894988,1,False,False,False,False,0,0
codam-coding-college MLX42,"Codam's own fixed, functioning and open source alternative of the miniLibX. MLX42 is a simple cross-platform graphics library running on GLFW and OpenGL.","['C', 'C++', 'Python', 'CMake', 'JavaScript', 'HTML', 'Other']",72,464,686,1,31,15,https://github.com/codam-coding-college/MLX42,False,2024-09-27,2024-12-31,14.5,21.4,687,0.0014534883720930232,7,True,True,False,False,2,0
kochlisGit ProphitBet-Soccer-Bets-Predictor,"ProphitBet is a Machine Learning Soccer Bet prediction application. It analyzes the form of teams, computes match statistics and predicts the outcomes of a match using Advanced Machine Learning (ML) methods. The supported algorithms in this application are Neural Networks, Random Forests & Ensembl Models.","['Python', 'Other']",151,464,289,2,2,0,https://github.com/kochlisGit/ProphitBet-Soccer-Bets-Predictor,False,2019-08-09,2020-11-06,154.7,96.3,291,0.00684931506849315,2,True,False,False,False,1,0
imxieyi waifu2x-mac,"Waifu2x-ios port to macOS, still in Core ML and Metal","['Swift', 'Shell', 'Metal', 'Objective-C']",44,463,48,0,4,0,https://github.com/imxieyi/waifu2x-mac,False,2021-06-10,2024-06-05,92.6,9.6,48,0.0,4,False,False,True,False,1,0
xorq-labs xorq,a compute manifest and tools for ML,"['Python', 'Nix', 'Other']",22,462,1093,21,14,24,https://github.com/xorq-labs/xorq,False,2021-06-01,2024-03-03,30.8,72.9,1114,0.01883408071748879,3,True,False,False,False,1,0
HariSekhon SQL-scripts,"100+ SQL Scripts - PostgreSQL, MySQL, Oracle, Google BigQuery, MariaDB, AWS Athena. DBA, Analytics, DevOps, performance engineering. Google BigQuery ML machine learning classification.","['Shell', 'Makefile', 'Ruby']",135,462,1123,0,0,0,https://github.com/HariSekhon/SQL-scripts,False,2020-09-20,2023-01-30,462.0,1123.0,1123,0.0,3,True,False,True,False,2,0
kyegomez MultiModalMamba,"A novel implementation of fusing ViT with Mamba into a fast, agile, and high performance Multi-Modal Model. Powered by Zeta, the simplest AI framework ever.","['Python', 'Shell']",25,462,46,5,2,0,https://github.com/kyegomez/MultiModalMamba,False,2021-12-06,2023-04-10,154.0,15.3,51,0.09615384615384616,2,True,False,True,False,2,0
vanderschaarlab mlforhealthlabpub,Machine Learning and Artificial Intelligence for Medicine.,"['Python', 'Jupyter Notebook', 'CSS', 'MATLAB', 'R', 'Shell', 'Other']",185,460,60,2,3,0,https://github.com/vanderschaarlab/mlforhealthlabpub,False,2019-07-26,2022-07-02,115.0,15.0,62,0.031746031746031744,7,True,True,True,True,4,0
kyegomez Gemini,"The open source implementation of Gemini, the model that will ""eclipse ChatGPT"" by Google",['Python'],60,459,149,6,2,0,https://github.com/kyegomez/Gemini,False,2024-07-10,2024-12-31,153.0,49.7,155,0.038461538461538464,1,True,False,False,False,1,0
riccardomusmeci mlx-llm,Large Language Models (LLMs) applications and tools running on Apple Silicon in real-time with Apple MLX.,"['Python', 'Makefile']",28,458,198,0,3,0,https://github.com/riccardomusmeci/mlx-llm,False,2021-05-30,2021-12-31,114.5,49.5,198,0.0,2,True,False,False,False,1,0
pratikratadiya awesome-ml-internships,List of companies offering Machine learning and Data Science internships,[],39,457,8,0,2,0,https://github.com/pratikratadiya/awesome-ml-internships,True,2023-09-16,2024-12-31,152.3,2.7,8,0.0,0,False,False,False,False,0,0
